,J1,J2,J3,J4,J5
0,0.0,0.0,0.0,0.0,0.0
1,-0.0001975578991890864,-0.00019820183131099068,-0.0001227120439045748,-0.00011564170532158912,-0.00012241409616224329
2,-0.00019756867978749703,-0.00019820990308670681,-0.00012332847594026086,-0.0001164055711473999,-0.00012303239915223085
3,-0.00019757944923522896,-0.00019821795493210557,-0.00012394212255847358,-0.00011716411467305675,-0.0001236479189260209
4,-0.00019759020734271216,-0.00019822598683869874,-0.00012455297697430367,-0.00011791736046909861,-0.00012426064854025753
5,-0.00019760095392179128,-0.00019823399879516867,-0.00012516103249904153,-0.000118665333089088,-0.00012487058118739624
6,-0.0001976116887800669,-0.00019824199079302717,-0.00012576628259110655,-0.00011940805706961099,-0.00012547771016740983
7,-0.0001976224117251396,-0.00019824996282095662,-0.00012636872079945904,-0.00012014555692461848,-0.00012608202890476483
8,-0.00019763312256743936,-0.00019825791487046885,-0.00012696834082018827,-0.00012087785714825549,-0.00012668353093710393
9,-0.00019764382111173734,-0.0001982658469302462,-0.00012756513645124202,-0.00012160498220354365,-0.0001272822099265636
10,-0.0001976545071656341,-0.00019827375898897104,-0.00012815910162637943,-0.00012232695653369873,-0.00012787805966543275
11,-0.00019766518053390082,-0.0001982816510409846,-0.00012875023040385348,-0.0001230438045536425,-0.00012847107405917658
12,-0.00019772025770572077,-0.00019832828947337317,-0.00013039942918283642,-0.00012375581740615315,-0.00013011607849380935
13,-0.000197731730616697,-0.0001983366396255995,-0.00013102670923595682,-0.00012450546484054303,-0.0001307455954788994
14,-0.00019774319019410984,-0.00019834497284384662,-0.00013165076035130674,-0.00012524999105481826,-0.0001313718799385355
15,-0.000197754636346711,-0.0001983532891309439,-0.0001322715798041707,-0.00012598941589158475,-0.00013199492900936138
16,-0.00019776606891322448,-0.00019836158846850025,-0.00013288916483022162,-0.00012672375915949552,-0.00013261473981104443
17,-0.000197777487733789,-0.00019836987084095398,-0.0001335035127754791,-0.000127453040641739,-0.00013323130955379293
18,-0.0001977888926464212,-0.0001983781362256698,-0.00013411462108216254,-0.000128177280081892,-0.00013384463556665005
19,-0.00019620000484204064,-0.00016838526925571222,-0.00013453931903081973,-0.00012889559971414444,-0.00013427758759514184
20,-0.00019625827179268833,-0.00016863878392997135,-0.00013511042264080785,-0.00012944678235225548,-0.00013485170081038
21,-0.00012875134122691242,-0.0001289223902142894,-0.00012874152876333366,-0.00012999478925952655,-0.00012874140612284424
22,-0.0001286493032631182,-0.00012879894014059673,-0.00012864349855746913,-0.00012980565453689306,-0.00012864345234199435
23,-0.0001285438811242151,-0.00012867463103598847,-0.00012854094185510366,-0.00012962145479455568,-0.00012854093512395303
24,-0.00012826871496545821,-0.00012836943322619643,-0.00012827112672626263,-0.00012944180781690017,-0.00012827140102560252
25,-0.0001281187292133476,-0.00012820938871589444,-0.00012812272626764432,-0.00012924241317398332,-0.00012812308426073614
26,-0.00012796656154135722,-0.00012804841370111814,-0.00012797233175021293,-0.00012904589628611908,-0.0001279727757769733
27,-0.00012781250072971346,-0.0001278866404762813,-0.00012782015639214826,-0.00012885202913734794,-0.00012782068697035797
28,-0.00012765679679440172,-0.00012772418156534155,-0.00012766639209490504,-0.0001286605980200034,-0.00012766700832198441
29,-0.0001274996666940731,-0.00012756113318499018,-0.00012751121114934315,-0.00012847140309049543,-0.00012751191103339222
30,-0.00012734129880898976,-0.00012739757779394457,-0.00012735476792488155,-0.00012828425791377662,-0.0001273555486506439
31,-0.00012718185664754357,-0.00012723358612728913,-0.0001271972004567934,-0.0001280989889766848,-0.00012719805862615563
32,-0.0001270214820265053,-0.00012706921887572635,-0.00012703863198823106,-0.00012791543516450343,-0.00012703956380130443
33,-0.0001268602978594019,-0.0001269045281016931,-0.00012687917240473357,-0.00012773344721488667,-0.0001268801737871772
34,-0.00012669841058414428,-0.0001267395584574188,-0.00012671891956121673,-0.00012755288715197877,-0.0001267199863113666
35,-0.00012653591231478884,-0.00012657434822897524,-0.0001265579605212519,-0.00012737362769223937,-0.00012655908840066176
36,-0.00012668196235619003,-0.0001267211404433957,-0.0001266846179542702,-0.00012719562941925,-0.00012668482468745744
37,-0.00012657902331159458,-0.00012661302420389125,-0.00012658296994592311,-0.0001270658934057861,-0.00012658323564104733
38,-0.00012647454823907847,-0.00012650426888280162,-0.00012647982405425694,-0.00012693847504858497,-0.0001264801474663807
39,-0.00012636881951239145,-0.00012639499889748163,-0.00012637540801229086,-0.00012681310496156562,-0.00012637578657231585
40,-0.00012626206772083537,-0.0001262853140806,-0.00012626991608403137,-0.00012668953964344392,-0.00012627034637686772
41,-0.00012615448090443667,-0.0001261752945877398,-0.00012616351341892428,-0.00012656756006868968,-0.00012616399154282475
42,-0.0001260462121388696,-0.0001260650047524603,-0.00012605634002716638,-0.00012644697015964877,-0.00012605686185686082
43,-0.00012593738584785503,-0.00012595449616893212,-0.00012594851435041243,-0.00012632759517236858,-0.00012594907574082492
44,-0.0001258281030616068,-0.00012584381021576497,-0.00012584013645617175,-0.000126209280017347,-0.00012584073336691426
45,-0.00012571844578330825,-0.00012573298008186046,-0.00012573129080213519,-0.00012609188758169631,-0.0001257319193965367
46,-0.00012560848058599153,-0.00012562203241029551,-0.0001256220486496562,-0.0001259752970668687,-0.00012562270534569208
47,-0.00012549826156714182,-0.0001255109886196537,-0.0001255124701320448,-0.00012585940238296983,-0.0001255131516334601
48,-0.00012480393572399744,-0.00012482299976720567,-0.00012486621394669384,-0.00012574396921437357,-0.0001248690117003659
49,-0.00012460093409257772,-0.0001246204432603548,-0.00012466263574228308,-0.0001255448359291056,-0.00012466541164164347
50,-0.0001243979849098084,-0.00012441790452498658,-0.00012445916239556154,-0.00012534542713351303,-0.00012446191842119259
51,-0.00012419508465591172,-0.0001242153824378278,-0.0001242557853787074,-0.0001251457669143069,-0.00012425852332445086
52,-0.00012399223207887667,-0.00012401287678101447,-0.00012405249809921081,-0.00012494587720219275,-0.0001240552195551914
53,-0.0001237894193653058,-0.00012381038462045524,-0.00012384929057493666,-0.00012474577789070573,-0.00012385199704073813
54,-0.00019560002908466877,-0.00016521654230247762,-0.00013042523370663915,-0.00012454708814554072,-0.0001301676175815869
55,-0.00019565401673105637,-0.00016546404281530703,-0.00013096131504932273,-0.00012508171417610847,-0.00013070627677671197
56,-0.0001957078962164263,-0.00016571082251216117,-0.00013149431246681776,-0.00012561461845530308,-0.0001312418203856247
57,-0.00019576166697065383,-0.00016595687313401163,-0.0001320242392460025,-0.00012614578128481823,-0.00013177426227240163
58,-0.00019581532844200526,-0.0001662021866453528,-0.0001325511086850728,-0.00012667518351525185,-0.0001323036162954605
59,-0.0001958688800872352,-0.00016644675523137253,-0.00013307493407090697,-0.00012720280655176497,-0.00013282989629624265
60,-0.0001955133856712299,-0.00016461379486862993,-0.00013201021355958685,-0.00012772826227377854,-0.00013178043574763265
