iteration,timestamp,T2,V4F,J4,V4
0,2025-11-06 20:48:37.967504,0.0,0.0,0.0,1
1,2025-11-06 20:48:41.114892,3.2186313630937082,155.15348742439983,54.51407420451124,1
2,2025-11-06 20:48:44.163303,3.384807142011733,100.32235676476375,54.6800047256958,1
3,2025-11-06 20:48:46.989198,3.4922565200484814,100.01572875239617,54.787452987550196,1
4,2025-11-06 20:48:50.043765,3.599377488452272,99.7009274311722,54.89457281302953,1
5,2025-11-06 20:48:52.741286,3.706161288458307,99.37830337548803,55.00135544492004,1
6,2025-11-06 20:48:55.627478,3.812599549519815,99.04817528934018,55.107792513995,1
7,2025-11-06 20:48:58.262110,3.9186842231639654,98.71085897941612,55.21387597320303,1
8,2025-11-06 20:49:01.359867,4.024407615221084,98.36664127931272,55.319598129632396,1
9,2025-11-06 20:49:04.491032,4.1297623395414655,150.44000597583818,55.425180600049245,1
10,2025-11-06 20:49:07.351945,4.290889780976321,149.07235151554232,55.58630103015091,1
11,2025-11-06 20:49:10.482953,4.450552409585556,147.71584010588867,55.74595675842994,1
12,2025-11-06 20:49:13.243305,4.60876215634673,158.73264340314108,55.90422409360539,1
13,2025-11-06 20:49:16.132128,4.7787713594043355,157.4057801570916,56.074226174200895,1
14,2025-11-06 20:49:19.270855,4.9473594341874,156.08780295792712,56.2428072246772,1
15,2025-11-06 20:49:22.408631,5.11453590394636,154.7786915244842,56.40997676717373,1
16,2025-11-06 20:49:25.250513,5.280310259295819,104.24281575069472,56.575522370064675,1
17,2025-11-06 20:49:28.251587,5.391958606975778,103.92695691166409,56.68716952979399,1
18,2025-11-06 20:49:30.804994,5.503268655217169,103.60169630473592,56.79847835795164,1
19,2025-11-06 20:49:33.833387,5.614230339722471,103.26743086125134,56.90943879197263,1
20,2025-11-06 20:49:36.864106,5.724834011557964,102.92450825829746,57.02004118451859,1
21,2025-11-06 20:49:39.769619,5.835070400016253,102.57329645412483,57.13027626650631,1
22,2025-11-06 20:49:42.115539,5.944930623100398,102.2141112554209,57.24013515741064,1
23,2025-11-06 20:49:45.479153,6.0544061460347365,101.84727716080033,57.349609323899244,1
24,2025-11-06 20:49:49.144296,6.163488775324192,143.63550181144547,57.45887269255144,1
25,2025-11-06 20:49:52.534995,6.317328315852361,142.301948678778,57.6127056612835,1
26,2025-11-06 20:49:55.284176,6.469739561614627,140.97925755777396,57.76511044041332,1
27,2025-11-06 20:49:58.831195,6.620734155127238,139.66741106457903,57.91609867110489,1
28,2025-11-06 20:50:02.333792,6.770323704490318,138.366400507266,58.065681960269316,1
29,2025-11-06 20:50:05.797981,6.918519816975486,137.07618822081713,58.213871913799,1
30,2025-11-06 20:50:09.301042,7.065334054415981,135.7967597186871,58.360680092370515,1
31,2025-11-06 20:50:12.864248,7.2107779805572045,86.69068568451621,58.50592877133972,1
