,J1,J2,J3,J4,J5
0,0.0,0.0,0.0,0.0,0.0
1,-0.0001975578991890864,-0.00019820183131099068,-0.0001227120439045748,-0.00011564170532158912,-0.00012241409616224329
2,-0.00019756867978749703,-0.00019820990308670681,-0.00012332847594026086,-0.0001164055711473999,-0.00012303239915223085
3,-0.00019757944923522896,-0.00019821795493210557,-0.00012394212255847358,-0.00011716411467305675,-0.0001236479189260209
4,-0.00019759020734271216,-0.00019822598683869874,-0.00012455297697430367,-0.00011791736046909861,-0.00012426064854025753
5,-0.00014704766036768458,-0.00019685177406470077,-0.00012001083053962858,-0.00011866472023748687,-0.00011990828286023047
6,-0.0001976073045502119,-0.00019824053252418482,-0.00012550559369437387,-0.00011930479703132434,-0.00012521413067296261
7,-0.00019761803201384182,-0.00019824851150112899,-0.00012611087540219222,-0.00012004049850339759,-0.00012582134171699178
8,-0.0001976287717712294,-0.00019825644583291722,-0.00012671330028971362,-0.0001207710552288671,-0.0001264256967386157
9,-0.0001976394988132782,-0.00019826436048620498,-0.00012731286011771536,-0.00012149649106243276,-0.0001270271874533413
10,-0.00019765021295183288,-0.00019827225544684522,-0.0001279095493688609,-0.00012221682990689432,-0.0001276258081910442
11,-0.0001493931763083478,-0.0001969344039553006,-0.0001236489218023895,-0.00012293146840612834,-0.00012354449543310107
12,-0.00019771174357825105,-0.00019832521059442553,-0.00012991019535271874,-0.00012353193992448662,-0.00012962171047359194
13,-0.0001977232416518189,-0.00019833355187788698,-0.00013054245404948815,-0.00012427886373840235,-0.00013025629271319782
14,-0.000197734748246135,-0.00019834185424714906,-0.00013117142236233393,-0.00012502076112853421,-0.00013088757970513564
15,-0.00019774624079670747,-0.00019835014023699497,-0.00013179709581513988,-0.00012575765080572677,-0.00013151556693933642
16,-0.00019775771915216318,-0.00019835840982620424,-0.0001324194725320116,-0.00012648955151194796,-0.00013214025242955896
17,-0.0001528137237251735,-0.00019707493718426118,-0.00012810602585001552,-0.00012721585965906333,-0.0001279960163322169
18,-0.00015309362197478375,-0.0001970863455947433,-0.00012854134843188092,-0.00012782989563996317,-0.0001284293635661138
19,-0.000153377492301425,-0.00019709775926508632,-0.00012898292282100988,-0.00012843447122772744,-0.00012886890702364483
20,-0.0001268163568691401,-0.0001272496061936551,-0.00012672635409021583,-0.0001290275613645997,-0.00012672401155076508
21,-0.00012675104555360888,-0.00012713559219579062,-0.00012667855687708838,-0.00012879122875023296,-0.00012667673674170098
22,-0.00012667936947395776,-0.0001270198979864387,-0.0001266219703685245,-0.0001285624423583931,-0.00012662059077973132
23,-0.00012660180502390705,-0.0001269026728067246,-0.0001265572698865225,-0.0001283408412194559,-0.00012655625624144462
24,-0.00012636370374382975,-0.0001265989900320949,-0.00012635242514213052,-0.0001281260172768661,-0.00012635230772471971
25,-0.00012623600308007716,-0.0001264464509938376,-0.00012622902250762958,-0.000127896245245383,-0.00012622897926585773
26,-0.0001261049722707952,-0.00012629306498641136,-0.00012610117527370846,-0.00012767137937389316,-0.00012610116983559515
27,-0.0001259708814108304,-0.00012613889702243225,-0.00012596925919645342,-0.00012745113607978418,-0.00012596926404039198
28,-0.00012583396476487956,-0.0001259839911712726,-0.000125833595175478,-0.0001272352380362546,-0.00012583363077220189
29,-0.00012569450890481977,-0.00012582843872646187,-0.00012569452014462467,-0.0001270234135385273,-0.00012569460680925015
30,-0.00012555190427671948,-0.0001256716357320431,-0.00012555244094946406,-0.00012681539982839884,-0.0001255525929252077
31,-0.00012540610198848835,-0.00012551340787413296,-0.00012540770610741601,-0.0001266109249803987,-0.00012540793306234921
32,-0.0001252575564423089,-0.00012535398377135383,-0.00012526059039881908,-0.00012640972101041537,-0.00012526089862836432
33,-0.00012510663742847038,-0.0001251935399077414,-0.00012511134426548387,-0.00012621153611852454,-0.00012511173740542447
34,-0.00012495366016655905,-0.00012503222251393582,-0.00012496019428320348,-0.00012601613363079245,-0.0001249606738614173
35,-0.00012479889671078326,-0.0001248701552631587,-0.0001248073447094372,-0.00012582329145885974,-0.0001248079106212363
36,-0.00012492963704148943,-0.00012500961260158178,-0.00012492884043640795,-0.0001256328791205455,-0.00012492884245377255
37,-0.00019600907211844238,-0.00016730909627019647,-0.00013245371917213866,-0.00012549027064587132,-0.00013218617311163084
38,-0.00012550665672173624,-0.00012555848474182064,-0.00012550731700191884,-0.00012608248152583794,-0.00012550741832851263
39,-0.00012540754051799802,-0.00012545199580113104,-0.00012540918251273403,-0.00012594764106779204,-0.00012540933932675747
40,-0.00012530618522204064,-0.00012534454748756445,-0.00012530902350903816,-0.00012581569068402103,-0.00012530923882946466
41,-0.00012520300289119572,-0.00012523632944612644,-0.0001252071420381301,-0.00012568630962628445,-0.0001252074162440997
42,-0.00012509832925256524,-0.0001251274921841003,-0.00012510379807408045,-0.00012555920537671406,-0.0001251041296971328
43,-0.00012499243848170262,-0.00012501815617748185,-0.00012499921419473537,-0.00012543411239863216,-0.00012499960051015502
44,-0.00012488555445019881,-0.00012490841812113157,-0.00012489358016817942,-0.00012531079083927032,-0.00012489401766750617
45,-0.00012477785967296277,-0.00012479835565246345,-0.00012478705724211115,-0.00012518902510940872,-0.00012478754198115671
46,-0.0001246695026929645,-0.00012468803107069576,-0.0001246797820823725,-0.00012506862233852196,-0.00012468030992171975
47,-0.00012456060422599182,-0.00012457749434450688,-0.00012457187026726211,-0.00012494941074504273,-0.00012457243707032328
48,-0.00012386890952639424,-0.00012389056939724364,-0.00012392793974397076,-0.0001248310965576771,-0.0001239306142771257
49,-0.00012366622333101013,-0.00012368812093116078,-0.00012372496813535029,-0.00012463039653838826,-0.0001237276318318903
