iteration,timestamp,T2,V4F,J4,V4
0,2025-11-06 20:54:45.087652,0.0,0.0,0.0,1
1,2025-11-06 20:54:48.192891,3.2186313630937082,155.15348742439983,54.51407420451124,1
2,2025-11-06 20:54:51.121728,3.384807142011733,153.80491464156876,54.68024288465668,1
3,2025-11-06 20:54:54.373088,3.5495385392600243,152.46679824713283,54.84496729039304,1
4,2025-11-06 20:54:57.079923,3.712836759908192,151.13913244647392,55.00825862556742,1
5,2025-11-06 20:55:00.220980,3.8747129945809093,149.82188826650145,55.17012807954792,1
6,2025-11-06 20:55:03.244573,4.035178410455544,-60.25516266845443,55.33010148496182,1
7,2025-11-06 20:55:05.895972,3.9706426540899007,-59.95783212085826,55.26556642934973,1
8,2025-11-06 20:55:08.591892,3.9064253436206795,-59.683680045736764,55.201349762424165,1
9,2025-11-06 20:55:11.279917,3.842501669124386,-59.4310433876899,55.13742667871476,1
10,2025-11-06 20:55:14.268033,3.7788485728226133,-59.19836339444373,55.07377412466872,1
11,2025-11-06 20:55:17.275153,3.7154446919053745,150.9603481963495,55.010865634264206,1
12,2025-11-06 20:55:19.720138,3.8771294376232683,162.13591823543538,55.17260987573219,1
13,2025-11-06 20:55:22.210678,4.050783686589109,160.83448756830876,55.34625701038535,1
14,2025-11-06 20:55:24.111868,4.2230440441904165,159.5412881562197,55.51851034708372,1
15,2025-11-06 20:55:26.908094,4.3939193311057245,158.25630261531387,55.68937870554717,1
16,2025-11-06 20:55:29.653872,4.5634183492858345,-47.11583421396881,55.858369544419965,1
