iteration,timestamp,T3
0,2025-02-15 21:52:44.581194,3.0
1,2025-02-15 21:54:07.488312,2.97406741915973
2,2025-02-15 21:55:38.183060,3.01692443570939
3,2025-02-15 21:57:09.602492,3.05976198831292
4,2025-02-15 21:58:36.738549,3.10258034684353
5,2025-02-15 22:00:08.049236,3.14537947131237
6,2025-02-15 22:01:36.669012,3.18815932174768
7,2025-02-15 22:03:03.558795,3.2309198580321
8,2025-02-15 22:04:33.715277,3.27366104035457
9,2025-02-15 22:06:05.009805,3.31638282909788
10,2025-02-15 22:07:35.137667,3.35903491648765
11,2025-02-15 22:09:04.073907,3.40166577430257
12,2025-02-15 22:10:29.802378,3.44427535868708
13,2025-02-15 22:11:57.395659,3.48897016635216
14,2025-02-15 22:13:21.076472,3.53364399058744
15,2025-02-15 22:14:47.767036,3.57829679223548
16,2025-02-15 22:16:13.568952,3.62292852665772
17,2025-02-15 22:17:36.972328,3.66753915050993
18,2025-02-15 22:19:02.417388,3.71212862081556
19,2025-02-15 22:20:27.430236,3.75669689418917
20,2025-02-15 22:21:53.294587,3.80124392842218
21,2025-02-15 22:23:20.269335,3.84576968028156
22,2025-02-15 22:24:47.126054,3.89027410745921
23,2025-02-15 22:26:06.835240,3.93475716724922
24,2025-02-15 22:27:32.526635,3.97921881786818
25,2025-02-15 22:28:58.489525,4.02555217258354
26,2025-02-15 22:30:20.935299,4.07186314182076
27,2025-02-15 22:31:47.344910,4.11815168806888
28,2025-02-15 22:33:15.003102,4.16441777054896
29,2025-02-15 22:34:37.590597,4.21066134832036
30,2025-02-15 22:35:59.705268,4.25688238107424
31,2025-02-15 22:37:22.005898,4.30308082809435
32,2025-02-15 22:40:11.477613,4.36787175545137
33,2025-02-15 22:41:34.593912,4.3954053931893
34,2025-02-15 22:42:58.404592,4.44153763849949
35,2025-02-15 22:44:18.634916,4.48764721610011
36,2025-02-15 22:45:41.886455,4.53373408564253
37,2025-02-15 22:47:02.864776,4.58194622628525
38,2025-02-15 22:48:26.772421,4.63013551938412
39,2025-02-15 22:49:49.795544,4.67830193195728
40,2025-02-15 22:51:14.585346,4.72644543013652
41,2025-02-15 22:52:38.661267,4.77456598087872
42,2025-02-15 22:54:02.755395,4.82266355066391
43,2025-02-15 22:55:29.806712,4.87073810668791
44,2025-02-15 22:56:58.197504,4.91878961555915
45,2025-02-15 22:58:18.147809,4.96847089879997
46,2025-02-15 22:59:44.284491,5.01814070276921
47,2025-02-15 23:01:06.946029,5.06779897958564
48,2025-02-15 23:02:30.569552,5.11744568110465
49,2025-02-15 23:03:56.768709,5.16808651646468
50,2025-02-15 23:05:25.929846,5.21871578429632
51,2025-02-15 23:06:55.726439,5.26933345948002
52,2025-02-15 23:08:17.770237,5.32002267419634
53,2025-02-15 23:09:41.942270,5.30461198944918
