,J1,J2,J3,J4,J5,J1S,J2S
0,0.0,0.0,0.0,0.0,0.0,0,0
1,-0.00016452561939126446,-0.00016617017982318682,-0.00011844475454746095,-0.00011473892221548098,-0.00011826753282403457,0,0
2,-0.00016458770817267236,-0.00016622411199204766,-0.00011889202429074984,-0.00011529963660145137,-0.00011871571288258997,0,0
3,-0.00016464968690867998,-0.00016627786628480633,-0.0001193373636396311,-0.00011585550308484404,-0.0001191619715725345,0,0
4,-0.00016471155286325423,-0.0001663314432531965,-0.00011978075692486878,-0.00011640655890626628,-0.00011960629307184444,0,0
5,-0.00016477330430338555,-0.00016638484284911824,-0.00012022218883939062,-0.00011695284124690786,-0.00012004866188670693,0,0
6,-0.00016483493940410877,-0.00016643806457742604,-0.00012066164430247661,-0.00011749438724834692,-0.0001204890627496613,0,0
7,-0.00016489645571516053,-0.00016649110876916008,-0.00012109910841448857,-0.00011803123397859715,-0.0001209274805913052,0,0
8,-0.00016495785077213053,-0.00016654397464057558,-0.00012153456654175221,-0.00011856341844908414,-0.0001213639005855649,0,0
9,-0.00016501912313485244,-0.00016659666246046588,-0.00012196800437880406,-0.00011909097759483955,-0.0001217983082458951,0,0
10,-0.0001650802709175289,-0.0001666491725428948,-0.00012239940785785053,-0.00011961394828016002,-0.00012223068931210279,0,0
11,-0.0001651412914194944,-0.0001667015042427583,-0.00012282876309217981,-0.00012013236728728948,-0.00012266102971073556,0,0
12,-0.00016548729954200564,-0.00016702601639892844,-0.00012408220686863536,-0.00012064648778841281,-0.0001239098071049871,0,0
13,-0.00016555453111843628,-0.00016708295771184655,-0.00012455229778168152,-0.00012120147175542717,-0.00012438124325786948,0,0
14,-0.00016562161993661216,-0.00016713974128977044,-0.0001250198296097188,-0.00012175199413528347,-0.00012485012157350983,0,0
15,-0.0001656885666989326,-0.00016719636803245034,-0.0001254847968467282,-0.0001222980833832915,-0.00012531643635914857,0,0
16,-0.00016575536905628547,-0.00016725283721697376,-0.0001259471935283274,-0.00012283976782460847,-0.000125780181486298,0,0
17,-0.00016582202552111193,-0.00016730914946439467,-0.00012640701399853905,-0.00012337707567687428,-0.0001262413511094107,0,0
18,-0.00016588853424015282,-0.0001673653034986522,-0.00012686425276266176,-0.00012391003505021148,-0.00012669993956967995,0,0
19,-0.0001659548941898714,-0.00016742129994787387,-0.000127318904625911,-0.00012443867393873708,-0.00012715594149689813,0,0
20,-0.0001660211034667866,-0.00016747713788260065,-0.00012777096451516644,-0.0001249630202262214,-0.00012760935162837495,0,0
21,-0.00016608716103392207,-0.00016753281778807526,-0.00012822042765156581,-0.0001254831016747704,-0.0001280601650239721,0,0
22,-0.00016615306504650678,-0.000167588339164908,-0.00012866728939205818,-0.00012599894593331385,-0.00012850837685106863,0,0
23,-0.0001662188138592427,-0.00016764370189567863,-0.00012911154532277425,-0.00012651058051497022,-0.0001289539825316899,0,0
24,-0.00016615226842798563,-0.00016757261953308095,-0.00012918610799582674,-0.00012701793585885744,-0.000129032175759346,0,0
25,-0.0001662145726599726,-0.0001676251975735349,-0.00012960459354515063,-0.00012749943162724043,-0.00012945186136050112,0,0
26,-0.00016627671830107076,-0.00016767760500520923,-0.0001300206629763889,-0.00012797683685359496,-0.00012986913269965927,0,0
27,-0.0001663387047684231,-0.00016772984333900535,-0.00013043431106646297,-0.00012845018243217655,-0.0001302839843047543,0,0
28,-0.00016003891411417754,-0.00014631506172262915,-0.000130205763951608,-0.00012891888140042495,-0.000130079785691406,0,0
29,-0.00016011483284104593,-0.0001464789933521743,-0.00013054344696069808,-0.00012921016664193375,-0.00013041952540795876,0,0
30,-0.00016019057773220018,-0.00014664293604468664,-0.00013087859909676036,-0.00012950167474139963,-0.00013075666611379156,0,0
31,-0.00012839091487151232,-0.00012854103444308513,-0.00012839054075648005,-0.00012979260285844342,-0.00012839057612402228,0,0
